dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_retained_rate,clean_suspicious_tail_recovery_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
unsw_nb15,UNSW-NB15,0.8,1,CoLD,2,2,112,8,85,14,0.0,0.0,0.0,0.2313732728366895,0.4115701288721706,0.49107142857142855
unsw_nb15,UNSW-NB15,0.8,1,CoLD,7,7,678,50,542,50,0.0,0.0,0.1,0.07689942023726946,0.1866916985050734,0.7787610619469026
unsw_nb15,UNSW-NB15,0.8,1,CoLD,8,8,73,5,62,11,0.0,0.0,0.0,0.15330231976020295,0.2766754110895777,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,1,ablation_hard,1,1,129,9,104,16,0.0,0.0,0.0,0.19314021588156396,0.3649005994204668,0.6511627906976745
unsw_nb15,UNSW-NB15,0.8,1,ablation_hard,2,2,112,8,85,14,0.0,0.0,0.0,0.2313732728366895,0.4115701288721706,0.6071428571428571
unsw_nb15,UNSW-NB15,0.8,1,ablation_hard,7,7,678,50,542,50,0.0,0.0,0.08,0.07689942023726946,0.1866916985050734,0.8466076696165191
unsw_nb15,UNSW-NB15,0.8,1,ablation_hard,8,8,73,5,62,11,0.0,0.0,0.0,0.15330231976020295,0.2766754110895777,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-soft,1,1,129,9,104,16,1.0,1.0,0.0,0.19314021588156396,0.3649005994204668,0.6966137217753771
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-soft,2,2,112,8,85,14,1.0,1.0,0.0,0.2313732728366895,0.4115701288721706,0.6765814697955985
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-soft,7,7,678,50,542,50,1.0,0.96,0.1,0.07689942023726946,0.1866916985050734,0.773227598557969
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-soft,8,8,73,5,62,11,1.0,1.0,0.0,0.15330231976020295,0.2766754110895777,0.7818706150144639
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-semisup,1,1,129,9,104,16,1.0,0.125,0.0,0.19314021588156396,0.3649005994204668,0.6966137217753771
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-semisup,2,2,112,8,85,14,1.0,0.07142857142857142,0.0,0.2313732728366895,0.4115701288721706,0.6765814697955985
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-semisup,7,7,678,50,542,50,1.0,0.08,0.06,0.07689942023726946,0.1866916985050734,0.773227598557969
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD-semisup,8,8,73,5,62,11,1.0,0.0,0.0,0.15330231976020295,0.2766754110895777,0.7818706150144639
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD,1,1,129,9,104,16,1.0,1.0,0.0,0.19314021588156396,0.3649005994204668,0.6966137217753771
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD,2,2,112,8,85,14,1.0,1.0,0.0,0.2313732728366895,0.4115701288721706,0.6765814697955985
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD,7,7,678,50,542,50,1.0,0.96,0.1,0.07689942023726946,0.1866916985050734,0.773227598557969
unsw_nb15,UNSW-NB15,0.8,1,Graph-CoLD,8,8,73,5,62,11,1.0,1.0,0.0,0.15330231976020295,0.2766754110895777,0.7818706150144639
unsw_nb15,UNSW-NB15,0.4,2,CoLD,1,1,129,9,62,32,0.0,0.0,0.0,0.4249556439607245,0.46183863359182675,0.3178294573643411
unsw_nb15,UNSW-NB15,0.4,2,CoLD,2,2,112,8,42,37,0.0,0.0,0.0,0.49523703141963715,0.5182196177060273,0.24107142857142858
unsw_nb15,UNSW-NB15,0.4,2,CoLD,7,7,678,50,264,65,0.0,0.0,0.64,0.17311889295708163,0.2505131665897864,0.7861356932153393
unsw_nb15,UNSW-NB15,0.4,2,CoLD,8,8,73,5,28,29,0.0,0.0,0.0,0.5577877347551945,0.5905794665360368,0.2328767123287671
unsw_nb15,UNSW-NB15,0.4,2,ablation_hard,1,1,129,9,62,32,0.0,0.0,0.0,0.4249556439607245,0.46183863359182675,0.5891472868217055
unsw_nb15,UNSW-NB15,0.4,2,ablation_hard,2,2,112,8,42,37,0.0,0.0,0.0,0.49523703141963715,0.5182196177060273,0.5357142857142857
unsw_nb15,UNSW-NB15,0.4,2,ablation_hard,7,7,678,50,264,65,0.0,0.0,0.62,0.17311889295708163,0.2505131665897864,0.8008849557522124
unsw_nb15,UNSW-NB15,0.4,2,ablation_hard,8,8,73,5,28,29,0.0,0.0,0.2,0.5577877347551945,0.5905794665360368,0.4520547945205479
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-soft,1,1,129,9,62,32,1.0,0.96875,0.0,0.4249556439607245,0.46183863359182675,0.722027515708685
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-soft,2,2,112,8,42,37,1.0,0.972972972972973,0.125,0.49523703141963715,0.5182196177060273,0.7246277559967752
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-soft,7,7,678,50,264,65,1.0,0.8461538461538461,0.6,0.17311889295708163,0.2505131665897864,0.7447070908194536
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-soft,8,8,73,5,28,29,1.0,1.0,0.6,0.5577877347551945,0.5905794665360368,0.7325959546461452
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-semisup,1,1,129,9,62,32,1.0,0.21875,0.0,0.4249556439607245,0.46183863359182675,0.722027515708685
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-semisup,2,2,112,8,42,37,1.0,0.2972972972972973,0.0,0.49523703141963715,0.5182196177060273,0.7246277559967752
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-semisup,7,7,678,50,264,65,1.0,0.2,0.62,0.17311889295708163,0.2505131665897864,0.7447070908194536
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD-semisup,8,8,73,5,28,29,1.0,0.41379310344827586,0.2,0.5577877347551945,0.5905794665360368,0.7325959546461452
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD,1,1,129,9,62,32,1.0,0.96875,0.0,0.4249556439607245,0.46183863359182675,0.722027515708685
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD,2,2,112,8,42,37,1.0,0.972972972972973,0.125,0.49523703141963715,0.5182196177060273,0.7246277559967752
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD,7,7,678,50,264,65,1.0,0.8461538461538461,0.6,0.17311889295708163,0.2505131665897864,0.7447070908194536
unsw_nb15,UNSW-NB15,0.4,2,Graph-CoLD,8,8,73,5,28,29,1.0,1.0,0.6,0.5577877347551945,0.5905794665360368,0.7325959546461452
unsw_nb15,UNSW-NB15,0.6,2,CoLD,1,1,129,9,72,24,0.0,0.0,0.0,0.3677412886725344,0.4145421854924172,0.3798449612403101
unsw_nb15,UNSW-NB15,0.6,2,CoLD,2,2,112,8,62,30,0.0,0.0,0.0,0.39314022136499116,0.4838042184223636,0.375
unsw_nb15,UNSW-NB15,0.6,2,CoLD,7,7,678,50,420,86,0.0,0.0,0.3,0.1386905066149724,0.25874635593101697,0.7345132743362832
unsw_nb15,UNSW-NB15,0.6,2,CoLD,8,8,73,5,41,21,0.0,0.0,0.0,0.4357352585566027,0.4657887997857664,0.4246575342465753
unsw_nb15,UNSW-NB15,0.6,2,ablation_hard,1,1,129,9,72,24,0.0,0.0,0.0,0.3677412886725344,0.4145421854924172,0.6356589147286822
unsw_nb15,UNSW-NB15,0.6,2,ablation_hard,2,2,112,8,62,30,0.0,0.0,0.0,0.39314022136499116,0.4838042184223636,0.5535714285714286
unsw_nb15,UNSW-NB15,0.6,2,ablation_hard,7,7,678,50,420,86,0.0,0.0,0.38,0.1386905066149724,0.25874635593101697,0.7787610619469026
unsw_nb15,UNSW-NB15,0.6,2,ablation_hard,8,8,73,5,41,21,0.0,0.0,0.0,0.4357352585566027,0.4657887997857664,0.5753424657534246
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-soft,1,1,129,9,72,24,1.0,1.0,0.0,0.3677412886725344,0.4145421854924172,0.7219675618200828
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-soft,2,2,112,8,62,30,1.0,1.0,0.0,0.39314022136499116,0.4838042184223636,0.7148003799051915
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-soft,7,7,678,50,420,86,1.0,0.9418604651162791,0.32,0.1386905066149724,0.25874635593101697,0.7393081671829973
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-soft,8,8,73,5,41,21,1.0,1.0,0.2,0.4357352585566027,0.4657887997857664,0.7696809605793768
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-semisup,1,1,129,9,72,24,1.0,0.16666666666666666,0.0,0.3677412886725344,0.4145421854924172,0.7219675618200828
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-semisup,2,2,112,8,62,30,1.0,0.23333333333333334,0.0,0.39314022136499116,0.4838042184223636,0.7148003799051915
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-semisup,7,7,678,50,420,86,1.0,0.12790697674418605,0.3,0.1386905066149724,0.25874635593101697,0.7393081671829973
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD-semisup,8,8,73,5,41,21,1.0,0.47619047619047616,0.0,0.4357352585566027,0.4657887997857664,0.7696809605793768
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD,1,1,129,9,72,24,1.0,1.0,0.0,0.3677412886725344,0.4145421854924172,0.7219675618200828
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD,2,2,112,8,62,30,1.0,1.0,0.0,0.39314022136499116,0.4838042184223636,0.7148003799051915
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD,7,7,678,50,420,86,1.0,0.9418604651162791,0.32,0.1386905066149724,0.25874635593101697,0.7393081671829973
unsw_nb15,UNSW-NB15,0.6,2,Graph-CoLD,8,8,73,5,41,21,1.0,1.0,0.2,0.4357352585566027,0.4657887997857664,0.7696809605793768
unsw_nb15,UNSW-NB15,0.8,2,CoLD,1,1,129,9,100,13,0.0,0.0,0.0,0.15823105815778327,0.32980463409534644,0.5658914728682171
unsw_nb15,UNSW-NB15,0.8,2,CoLD,2,2,112,8,85,14,0.0,0.0,0.0,0.17423474048857993,0.3356385961850649,0.5803571428571429
unsw_nb15,UNSW-NB15,0.8,2,CoLD,7,7,678,50,546,69,0.0,0.0,0.0,0.06268914575208923,0.20014992315495256,0.7286135693215339
unsw_nb15,UNSW-NB15,0.8,2,CoLD,8,8,73,5,62,9,0.0,0.0,0.0,0.1524152547849216,0.2695568645677439,0.726027397260274
unsw_nb15,UNSW-NB15,0.8,2,ablation_hard,1,1,129,9,100,13,0.0,0.0,0.0,0.15823105815778327,0.32980463409534644,0.689922480620155
unsw_nb15,UNSW-NB15,0.8,2,ablation_hard,2,2,112,8,85,14,0.0,0.0,0.0,0.17423474048857993,0.3356385961850649,0.6964285714285714
unsw_nb15,UNSW-NB15,0.8,2,ablation_hard,7,7,678,50,546,69,0.0,0.0,0.2,0.06268914575208923,0.20014992315495256,0.8215339233038348
unsw_nb15,UNSW-NB15,0.8,2,ablation_hard,8,8,73,5,62,9,0.0,0.0,0.0,0.1524152547849216,0.2695568645677439,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-soft,1,1,129,9,100,13,1.0,0.9230769230769231,0.0,0.15823105815778327,0.32980463409534644,0.698769374565004
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-soft,2,2,112,8,85,14,1.0,1.0,0.0,0.17423474048857993,0.3356385961850649,0.7106154591065891
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-soft,7,7,678,50,546,69,1.0,0.9855072463768116,0.28,0.06268914575208923,0.20014992315495256,0.7608360172897901
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-soft,8,8,73,5,62,9,1.0,1.0,0.2,0.1524152547849216,0.2695568645677439,0.7768727987406822
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-semisup,1,1,129,9,100,13,1.0,0.07692307692307693,0.0,0.15823105815778327,0.32980463409534644,0.698769374565004
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-semisup,2,2,112,8,85,14,1.0,0.35714285714285715,0.0,0.17423474048857993,0.3356385961850649,0.7106154591065891
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-semisup,7,7,678,50,546,69,1.0,0.057971014492753624,0.14,0.06268914575208923,0.20014992315495256,0.7608360172897901
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD-semisup,8,8,73,5,62,9,1.0,0.3333333333333333,0.0,0.1524152547849216,0.2695568645677439,0.7768727987406822
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD,1,1,129,9,100,13,1.0,0.9230769230769231,0.0,0.15823105815778327,0.32980463409534644,0.698769374565004
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD,2,2,112,8,85,14,1.0,1.0,0.0,0.17423474048857993,0.3356385961850649,0.7106154591065891
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD,7,7,678,50,546,69,1.0,0.9855072463768116,0.28,0.06268914575208923,0.20014992315495256,0.7608360172897901
unsw_nb15,UNSW-NB15,0.8,2,Graph-CoLD,8,8,73,5,62,9,1.0,1.0,0.2,0.1524152547849216,0.2695568645677439,0.7768727987406822
