dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_recovery_rate,clean_suspicious_tail_retained_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,5,5,325,162,206,5,1.0,1.0,0.36419753086419754,0.17169670163652598,0.09337360599237902,0.8574697923978731
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,6,6,177,89,91,2,1.0,1.0,0.449438202247191,0.2694472225229598,0.10988080867508027,0.8675089472860938
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,7,7,216,108,133,5,1.0,1.0,0.23148148148148148,0.2138231459991571,0.1080773768092839,0.8596820722521917
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,8,8,238,119,137,6,1.0,1.0,0.35294117647058826,0.20067283183131887,0.11231185839604793,0.8502200032496186
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,10,10,216,108,119,7,1.0,1.0,0.3425925925925926,0.2111601422709559,0.11640572079049381,0.8536605151147534
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,16,16,325,162,201,4,1.0,1.0,0.2962962962962963,0.17047700443603442,0.08869177347742997,0.86128159265312
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,19,19,292,146,182,5,1.0,1.0,0.2328767123287671,0.1812944420295046,0.09489043337312741,0.8610354078497037
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,21,21,199,99,121,3,1.0,1.0,0.2828282828282828,0.23093657044909088,0.09858032812973394,0.8665166421600276
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,23,23,184,92,104,6,1.0,1.0,0.2826086956521739,0.24709271134147612,0.12823279996538103,0.8560188661881661
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-soft,24,24,169,84,101,3,1.0,1.0,0.47619047619047616,0.23785107179028303,0.11262174581739652,0.8604304874800164
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,1,1,317,159,192,6,0.16666666666666666,1.0,0.32075471698113206,0.16880515976050164,0.09217451715264618,0.8585544018025665
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,3,3,246,123,144,4,0.0,1.0,0.3333333333333333,0.19382949550375506,0.0928907191491286,0.8636612633105448
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,4,4,216,108,141,5,0.2,1.0,0.37037037037037035,0.19006685310258753,0.09845214550791244,0.862875599078783
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,5,5,325,162,206,5,0.0,1.0,0.3395061728395062,0.17169670163652598,0.09337360599237902,0.8574697923978731
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,6,6,177,89,91,2,0.0,1.0,0.449438202247191,0.2694472225229598,0.10988080867508027,0.8675089472860938
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,7,7,216,108,133,5,0.0,1.0,0.24074074074074073,0.2138231459991571,0.1080773768092839,0.8596820722521917
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,8,8,238,119,137,6,0.0,1.0,0.3025210084033613,0.20067283183131887,0.11231185839604793,0.8502200032496186
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,10,10,216,108,119,7,0.0,1.0,0.3333333333333333,0.2111601422709559,0.11640572079049381,0.8536605151147534
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,16,16,325,162,201,4,0.0,1.0,0.32098765432098764,0.17047700443603442,0.08869177347742997,0.86128159265312
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,19,19,292,146,182,5,0.0,1.0,0.23972602739726026,0.1812944420295046,0.09489043337312741,0.8610354078497037
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,21,21,199,99,121,3,0.0,1.0,0.2727272727272727,0.23093657044909088,0.09858032812973394,0.8665166421600276
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,23,23,184,92,104,6,0.16666666666666666,1.0,0.2391304347826087,0.24709271134147612,0.12823279996538103,0.8560188661881661
cesnet_tls_year22,CESNET-TLS-Year22,0.6,4,Graph-CoLD-semisup,24,24,169,84,101,3,0.0,1.0,0.42857142857142855,0.23785107179028303,0.11262174581739652,0.8604304874800164
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,1,1,317,159,257,22,0.0,0.0,0.050314465408805034,0.10885995528270234,0.100879500181919,0.9305993690851735
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,3,3,246,123,204,13,0.0,0.0,0.06504065040650407,0.11455361541381476,0.08455643804946564,0.9471544715447154
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,4,4,216,108,171,9,0.0,0.0,0.1574074074074074,0.13279445489202985,0.08721239458284889,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,5,5,325,162,262,18,0.0,0.0,0.05555555555555555,0.11689459312350856,0.09063223673574532,0.9446153846153846
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,6,6,177,89,144,6,0.0,0.0,0.0,0.1563050422453178,0.0818600264384128,0.8135593220338984
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,7,7,216,108,162,8,0.0,0.0,0.09259259259259259,0.15725723784893425,0.09332270449749926,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,8,8,238,119,203,18,0.0,0.0,0.01680672268907563,0.109008471189853,0.09812475866403308,0.8697478991596639
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,10,10,216,108,178,9,0.0,0.0,0.07407407407407407,0.12028657740169385,0.07892512607438373,0.9398148148148148
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,16,16,325,162,249,11,0.0,0.0,0.15432098765432098,0.12441158317799422,0.08071973591930552,0.9569230769230769
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,19,19,292,146,224,12,0.0,0.0,0.07534246575342465,0.13096446756768582,0.09301691343250318,0.9554794520547946
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,21,21,199,99,163,6,0.0,0.0,0.030303030303030304,0.1454575405256775,0.07508906353156015,0.8442211055276382
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,23,23,184,92,148,11,0.0,0.0,0.0,0.1529908147934437,0.10288987440528934,0.8043478260869565
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,CoLD,24,24,169,84,131,10,0.0,0.0,0.13095238095238096,0.16106077953905282,0.10604736364893867,0.9408284023668639
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,1,1,317,159,257,22,0.0,0.0,0.05660377358490566,0.10885995528270234,0.100879500181919,0.9305993690851735
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,3,3,246,123,204,13,0.0,0.0,0.0975609756097561,0.11455361541381476,0.08455643804946564,0.9471544715447154
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,4,4,216,108,171,9,0.0,0.0,0.12962962962962962,0.13279445489202985,0.08721239458284889,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,5,5,325,162,262,18,0.0,0.0,0.043209876543209874,0.11689459312350856,0.09063223673574532,0.9446153846153846
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,6,6,177,89,144,6,0.0,0.0,0.0898876404494382,0.1563050422453178,0.0818600264384128,0.9661016949152542
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,7,7,216,108,162,8,0.0,0.0,0.08333333333333333,0.15725723784893425,0.09332270449749926,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,8,8,238,119,203,18,0.0,0.0,0.03361344537815126,0.109008471189853,0.09812475866403308,0.9243697478991597
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,10,10,216,108,178,9,0.0,0.0,0.1111111111111111,0.12028657740169385,0.07892512607438373,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,16,16,325,162,249,11,0.0,0.0,0.12962962962962962,0.12441158317799422,0.08071973591930552,0.9661538461538461
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,19,19,292,146,224,12,0.0,0.0,0.06164383561643835,0.13096446756768582,0.09301691343250318,0.9554794520547946
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,21,21,199,99,163,6,0.0,0.0,0.050505050505050504,0.1454575405256775,0.07508906353156015,0.9698492462311558
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,23,23,184,92,148,11,0.0,0.0,0.06521739130434782,0.1529908147934437,0.10288987440528934,0.9402173913043478
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,ablation_hard,24,24,169,84,131,10,0.0,0.0,0.14285714285714285,0.16106077953905282,0.10604736364893867,0.9408284023668639
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,1,1,317,159,257,22,1.0,1.0,0.08176100628930817,0.10885995528270234,0.100879500181919,0.8495942325094452
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,3,3,246,123,204,13,1.0,1.0,0.08130081300813008,0.11455361541381476,0.08455643804946564,0.8616210097047012
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,4,4,216,108,171,9,1.0,1.0,0.18518518518518517,0.13279445489202985,0.08721239458284889,0.8623027841066678
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,5,5,325,162,262,18,1.0,1.0,0.08024691358024691,0.11689459312350856,0.09063223673574532,0.8552564878753226
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,6,6,177,89,144,6,1.0,1.0,0.12359550561797752,0.1563050422453178,0.0818600264384128,0.8715427681914873
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,7,7,216,108,162,8,1.0,1.0,0.09259259259259259,0.15725723784893425,0.09332270449749926,0.8616132087136309
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,8,8,238,119,203,18,1.0,1.0,0.06722689075630252,0.109008471189853,0.09812475866403308,0.8585726114641651
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,10,10,216,108,178,9,1.0,1.0,0.16666666666666666,0.12028657740169385,0.07892512607438373,0.8658419958717166
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,16,16,325,162,249,11,1.0,1.0,0.1728395061728395,0.12441158317799422,0.08071973591930552,0.860016605387473
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,19,19,292,146,224,12,1.0,1.0,0.0821917808219178,0.13096446756768582,0.09301691343250318,0.8549155354167877
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,21,21,199,99,163,6,1.0,1.0,0.0707070707070707,0.1454575405256775,0.07508906353156015,0.871683842058892
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,23,23,184,92,148,11,1.0,1.0,0.06521739130434782,0.1529908147934437,0.10288987440528934,0.8620809338588071
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-soft,24,24,169,84,131,10,1.0,1.0,0.19047619047619047,0.16106077953905282,0.10604736364893867,0.8609339693751544
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,1,1,317,159,257,22,0.0,1.0,0.031446540880503145,0.10885995528270234,0.100879500181919,0.8495942325094452
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,3,3,246,123,204,13,0.0,1.0,0.056910569105691054,0.11455361541381476,0.08455643804946564,0.8616210097047012
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,4,4,216,108,171,9,0.0,1.0,0.12962962962962962,0.13279445489202985,0.08721239458284889,0.8623027841066678
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,5,5,325,162,262,18,0.0,1.0,0.043209876543209874,0.11689459312350856,0.09063223673574532,0.8552564878753226
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,6,6,177,89,144,6,0.0,1.0,0.11235955056179775,0.1563050422453178,0.0818600264384128,0.8715427681914873
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,7,7,216,108,162,8,0.0,1.0,0.1111111111111111,0.15725723784893425,0.09332270449749926,0.8616132087136309
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,8,8,238,119,203,18,0.0,1.0,0.04201680672268908,0.109008471189853,0.09812475866403308,0.8585726114641651
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,10,10,216,108,178,9,0.0,1.0,0.12037037037037036,0.12028657740169385,0.07892512607438373,0.8658419958717166
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,16,16,325,162,249,11,0.0,1.0,0.13580246913580246,0.12441158317799422,0.08071973591930552,0.860016605387473
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,19,19,292,146,224,12,0.0,1.0,0.10273972602739725,0.13096446756768582,0.09301691343250318,0.8549155354167877
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,21,21,199,99,163,6,0.0,1.0,0.030303030303030304,0.1454575405256775,0.07508906353156015,0.871683842058892
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,23,23,184,92,148,11,0.0,1.0,0.043478260869565216,0.1529908147934437,0.10288987440528934,0.8620809338588071
cesnet_tls_year22,CESNET-TLS-Year22,0.8,4,Graph-CoLD-semisup,24,24,169,84,131,10,0.0,1.0,0.16666666666666666,0.16106077953905282,0.10604736364893867,0.8609339693751544
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,1,1,317,159,128,2,0.0,0.0,0.6477987421383647,0.14676762485403963,0.09704026787141687,0.9684542586750788
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,3,3,246,123,99,3,0.0,0.0,0.6097560975609756,0.16846055024187773,0.09816285919232667,0.9715447154471545
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,4,4,216,108,90,3,0.3333333333333333,0.0,0.5370370370370371,0.1749218230652762,0.09762584164514744,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,5,5,325,162,127,0,0.0,0.0,0.6604938271604939,0.15732549413270314,0.08467416017925015,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,6,6,177,89,69,0,0.0,0.0,0.39325842696629215,0.2301191751937277,0.09503216079531321,0.7231638418079096
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,7,7,216,108,81,3,0.6666666666666666,0.0,0.6759259259259259,0.1999507886222988,0.11587916383894631,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,8,8,238,119,103,3,0.0,0.0,0.4957983193277311,0.16715625304920953,0.10005911174804873,0.9747899159663865
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,10,10,216,108,92,3,0.0,0.0,0.5555555555555556,0.17207522849219076,0.1114676150337392,0.9537037037037037
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,16,16,325,162,138,3,0.3333333333333333,0.0,0.5617283950617284,0.14934642528817738,0.10098119432434839,0.9476923076923077
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,19,19,292,146,114,1,0.0,0.0,0.6232876712328768,0.16303088752011596,0.09130991112632413,0.9794520547945206
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,21,21,199,99,78,1,0.0,0.0,0.3939393939393939,0.22051840696068792,0.10588093272147464,0.8241206030150754
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,23,23,184,92,60,5,0.2,0.0,0.5869565217391305,0.22851507737889173,0.13380768590070252,0.9239130434782609
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,CoLD,24,24,169,84,69,1,0.0,0.0,0.6071428571428571,0.21333565336469032,0.11719010536165408,0.8816568047337278
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,1,1,317,159,128,2,0.0,0.0,0.6226415094339622,0.14676762485403963,0.09704026787141687,0.9684542586750788
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,3,3,246,123,99,3,0.0,0.0,0.5853658536585366,0.16846055024187773,0.09816285919232667,0.9715447154471545
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,4,4,216,108,90,3,0.0,0.0,0.5648148148148148,0.1749218230652762,0.09762584164514744,0.9768518518518519
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,5,5,325,162,127,0,0.0,0.0,0.6851851851851852,0.15732549413270314,0.08467416017925015,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,6,6,177,89,69,0,0.0,0.0,0.6292134831460674,0.2301191751937277,0.09503216079531321,0.9887005649717514
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,7,7,216,108,81,3,0.6666666666666666,0.0,0.7037037037037037,0.1999507886222988,0.11587916383894631,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,8,8,238,119,103,3,0.0,0.0,0.5630252100840336,0.16715625304920953,0.10005911174804873,0.9747899159663865
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,10,10,216,108,92,3,0.0,0.0,0.5925925925925926,0.17207522849219076,0.1114676150337392,0.9537037037037037
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,16,16,325,162,138,3,0.6666666666666666,0.0,0.5802469135802469,0.14934642528817738,0.10098119432434839,0.963076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,19,19,292,146,114,1,0.0,0.0,0.6438356164383562,0.16303088752011596,0.09130991112632413,0.9794520547945206
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,21,21,199,99,78,1,0.0,0.0,0.5151515151515151,0.22051840696068792,0.10588093272147464,0.9798994974874372
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,23,23,184,92,60,5,0.2,0.0,0.6195652173913043,0.22851507737889173,0.13380768590070252,0.9402173913043478
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,ablation_hard,24,24,169,84,69,1,0.0,0.0,0.5833333333333334,0.21333565336469032,0.11719010536165408,0.9585798816568047
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,1,1,317,159,128,2,1.0,1.0,0.6415094339622641,0.14676762485403963,0.09704026787141687,0.8454702889706234
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,3,3,246,123,99,3,1.0,1.0,0.5609756097560976,0.16846055024187773,0.09816285919232667,0.8496152507247525
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,4,4,216,108,90,3,1.0,1.0,0.5092592592592593,0.1749218230652762,0.09762584164514744,0.8529216713647819
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,5,5,325,162,127,0,0.0,0.0,0.654320987654321,0.15732549413270314,0.08467416017925015,0.8563519971377818
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,6,6,177,89,69,0,0.0,0.0,0.6292134831460674,0.2301191751937277,0.09503216079531321,0.8630209543083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,7,7,216,108,81,3,1.0,1.0,0.6944444444444444,0.1999507886222988,0.11587916383894631,0.8430162564194627
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,8,8,238,119,103,3,1.0,1.0,0.5210084033613446,0.16715625304920953,0.10005911174804873,0.8500959995197804
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,10,10,216,108,92,3,1.0,1.0,0.5462962962962963,0.17207522849219076,0.1114676150337392,0.840602187320568
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,16,16,325,162,138,3,1.0,1.0,0.5432098765432098,0.14934642528817738,0.10098119432434839,0.8436836137500009
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,19,19,292,146,114,1,1.0,1.0,0.6575342465753424,0.16303088752011596,0.09130991112632413,0.8530519995356447
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,21,21,199,99,78,1,1.0,1.0,0.494949494949495,0.22051840696068792,0.10588093272147464,0.8553780951803694
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,23,23,184,92,60,5,1.0,1.0,0.6304347826086957,0.22851507737889173,0.13380768590070252,0.8368641307791447
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-soft,24,24,169,84,69,1,1.0,1.0,0.5833333333333334,0.21333565336469032,0.11719010536165408,0.8431885743083566
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,1,1,317,159,128,2,0.5,1.0,0.6415094339622641,0.14676762485403963,0.09704026787141687,0.8454702889706234
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,3,3,246,123,99,3,0.3333333333333333,1.0,0.5691056910569106,0.16846055024187773,0.09816285919232667,0.8496152507247525
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,4,4,216,108,90,3,0.3333333333333333,1.0,0.5555555555555556,0.1749218230652762,0.09762584164514744,0.8529216713647819
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,5,5,325,162,127,0,0.0,0.0,0.6296296296296297,0.15732549413270314,0.08467416017925015,0.8563519971377818
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,6,6,177,89,69,0,0.0,0.0,0.5955056179775281,0.2301191751937277,0.09503216079531321,0.8630209543083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,7,7,216,108,81,3,0.6666666666666666,1.0,0.6851851851851852,0.1999507886222988,0.11587916383894631,0.8430162564194627
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,8,8,238,119,103,3,0.0,1.0,0.48739495798319327,0.16715625304920953,0.10005911174804873,0.8500959995197804
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,10,10,216,108,92,3,0.3333333333333333,1.0,0.5370370370370371,0.17207522849219076,0.1114676150337392,0.840602187320568
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,16,16,325,162,138,3,0.6666666666666666,1.0,0.6049382716049383,0.14934642528817738,0.10098119432434839,0.8436836137500009
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,19,19,292,146,114,1,0.0,1.0,0.6301369863013698,0.16303088752011596,0.09130991112632413,0.8530519995356447
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,21,21,199,99,78,1,0.0,1.0,0.45454545454545453,0.22051840696068792,0.10588093272147464,0.8553780951803694
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,23,23,184,92,60,5,0.8,1.0,0.5434782608695652,0.22851507737889173,0.13380768590070252,0.8368641307791447
cesnet_tls_year22,CESNET-TLS-Year22,0.4,5,Graph-CoLD-semisup,24,24,169,84,69,1,0.0,1.0,0.5714285714285714,0.21333565336469032,0.11719010536165408,0.8431885743083566
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,1,1,317,159,217,5,0.0,0.0,0.27044025157232704,0.11145058293029586,0.0716801285610046,0.9810725552050473
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,3,3,246,123,143,5,0.0,0.0,0.35772357723577236,0.1410339565162358,0.09164004362365712,0.975609756097561
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,4,4,216,108,122,6,0.16666666666666666,0.0,0.2777777777777778,0.14877656713115678,0.09804333128862362,0.9675925925925926
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,5,5,325,162,192,6,0.0,0.0,0.25308641975308643,0.13315956488951047,0.08390727990944342,0.9815384615384616
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,6,6,177,89,114,4,0.0,0.0,0.0,0.17497679139104783,0.09323404596440941,0.6440677966101694
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,7,7,216,108,132,6,0.0,0.0,0.25,0.15826049932437994,0.09975246597108482,0.9629629629629629
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,8,8,238,119,151,10,0.0,0.0,0.2605042016806723,0.1336742970350048,0.10356723703664379,0.957983193277311
cesnet_tls_year22,CESNET-TLS-Year22,0.6,5,CoLD,10,10,216,108,125,6,0.0,0.0,0.3888888888888889,0.14524295793394804,0.10194751474519609,0.9629629629629629
